id,favourites_count,followers_count,friends_count,listed_count,statuses_count,label,default_profile,default_profile_image,verified,arousal mean,arousal std,arousal min,arousal 25%,arousal 50%,arousal 75%,arousal max,compound mean,compound std,compound min,compound 25%,compound 50%,compound 75%,compound max,dominance mean,dominance std,dominance min,dominance 25%,dominance 50%,dominance 75%,dominance max,neg mean,neg std,neg min,neg 25%,neg 50%,neg 75%,neg max,neu mean,neu std,neu min,neu 25%,neu 50%,neu 75%,neu max,pos mean,pos std,pos min,pos 25%,pos 50%,pos 75%,pos max,valence mean,valence std,valence min,valence 25%,valence 50%,valence 75%,valence max,compound_mv,neg_mv,neu_mv,pos_mv,dominance_mv,interarrival_mean,interarrival_std_dev,favourites_count_mv,followers_count_mv,friends_count_mv,listed_count_mv,statuses_count_mv,label_mv,default_profile_mv,default_profile_image_mv,verified_mv,arousal mean_mv,arousal std_mv,arousal min_mv,arousal 25%_mv,arousal 50%_mv,arousal 75%_mv,arousal max_mv,compound mean_mv,compound std_mv,compound min_mv,compound 25%_mv,compound 50%_mv,compound 75%_mv,compound max_mv,dominance mean_mv,dominance std_mv,dominance min_mv,dominance 25%_mv,dominance 50%_mv,dominance 75%_mv,dominance max_mv,neg mean_mv,neg std_mv,neg min_mv,neg 25%_mv,neg 50%_mv,neg 75%_mv,neg max_mv,neu mean_mv,neu std_mv,neu min_mv,neu 25%_mv,neu 50%_mv,neu 75%_mv,neu max_mv,pos mean_mv,pos std_mv,pos min_mv,pos 25%_mv,pos 50%_mv,pos 75%_mv,pos max_mv,valence mean_mv,valence std_mv,valence min_mv,valence 25%_mv,valence 50%_mv,valence 75%_mv,valence max_mv,compound_mv_mv,neg_mv_mv,neu_mv_mv,pos_mv_mv,dominance_mv_mv,interarrival_mean_mv,interarrival_std_dev_mv
82425278,6,159,219,4,2220,1,False,False,False,-0.24145085398621136,0.11665201973103792,-0.590567578434414,-0.3185232086590584,-0.2532928742258721,-0.17635914896425153,0.11621418873126775,0.372756,0.3479625515055481,-0.6239,0.0,0.43095,0.662175,0.9422,0.30486676593101225,0.1129770714899054,-0.012038423153692523,0.2191362348826092,0.3019505896395578,0.3833637552661572,0.6860203120796335,0.00372,0.02177873196100138,0.0,0.0,0.0,0.0,0.185,0.8480850000000008,0.14085852261031195,0.45,0.7495,0.855,1.0,1.0,0.14819000000000002,0.14092067657170526,0.0,0.0,0.135,0.2505,0.55,0.3768052382115292,0.11475126661800385,0.10832308205141006,0.2923952858022401,0.3676534072589299,0.4550928884223081,0.6394676334197786,0.0,0.0,0.0,0.0,3.0,95536.8190954774,280706.501892763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394843636,0,7645,1,16,10533,1,True,False,False,-0.2311409597920273,0.16394458510064666,-0.6705107084019769,-0.3394551136102944,-0.18154297285172027,-0.17635914896425153,0.5090609555189456,0.06252749999999996,0.17081014731531466,-0.6523,0.0,0.0,0.0,0.6597,0.19294862199636026,0.1768256726726586,-0.4305555555555558,0.12248270210049801,0.225195057119538,0.2582911337418171,0.6215277777777775,0.005914999999999999,0.04319614926770431,0.0,0.0,0.0,0.0,0.382,0.9582399999999996,0.0822813069131541,0.618,1.0,1.0,1.0,1.0,0.035844999999999995,0.07301015951194617,0.0,0.0,0.0,0.0,0.35100000000000003,0.19223177080888806,0.15322878864776654,-0.5463347164591978,0.0813090117460532,0.2446174783055465,0.2765623492982514,0.7786998616874139,0.0,0.0,0.0,0.0,52.0,44779.57788944724,414066.38589309034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971761881,485,228,230,7,6472,1,True,False,False,-0.16009416146680142,0.18008079073781622,-0.6976540878970826,-0.22039045675661928,-0.17635914896425153,-0.10463705968258408,0.6902800658978583,0.1502383495145631,0.2763994616054797,-0.7902,0.0,0.0,0.3612,0.9459,0.24906125001857546,0.16111273651512611,-0.1215277777777779,0.225195057119538,0.225195057119538,0.3181314528004973,0.7604166666666667,0.004626213592233011,0.032088157411745935,0.0,0.0,0.0,0.0,0.322,0.9093300970873786,0.1545489669564556,0.41100000000000003,0.8240000000000001,1.0,1.0,1.0,0.08604368932038838,0.15049694279037487,0.0,0.0,0.0,0.15475,0.589,0.3784991895805855,0.1661512629606858,-0.10096818810511764,0.2765623492982514,0.3149689279618876,0.4725087986174184,0.983402489626556,0.0,0.0,0.0,0.0,75.0,260.678391959799,2525.7770777162837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903675308,1,8,15,7,2187,1,True,False,False,-0.15343150157345967,0.1826306057833629,-0.4688477122566641,-0.2693303509814936,-0.18025369091086094,-0.07443827623962529,0.8187808896210873,0.4425984999999996,0.3451775079691448,-0.4199,0.0,0.5261,0.75015,0.9551,0.28954883380059593,0.15464910393614506,-0.23263888888888906,0.18794104685842386,0.2930656784886194,0.39500540407386375,0.6354653500075631,0.01339,0.035935283818492134,0.0,0.0,0.0,0.0,0.185,0.7966450000000003,0.1529454495159571,0.267,0.7115,0.7955000000000001,0.90025,1.0,0.18997000000000006,0.15202075731052764,0.0,0.05025,0.184,0.2785,0.733,0.3519960384108507,0.14640381450944873,-0.05167135553005031,0.2522470475054706,0.3435693362956168,0.4377637810878141,0.7329369390093432,0.0,0.0,0.0,0.0,2.0,36487.030150753766,242482.3683043191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14046314,325,607,820,47,2999,1,False,False,False,-0.1869748272653172,0.1299443997980015,-0.6968698517298189,-0.20923669528365246,-0.17635914896425153,-0.17635914896425153,0.2784184514003294,0.0512728205128205,0.24689367766692705,-0.6249,0.0,0.0,0.0,0.9409,0.21695737878677876,0.1467377800025841,-0.2673611111111112,0.225195057119538,0.225195057119538,0.2351776503186175,0.6874999999999998,0.015876923076923077,0.06674428220438497,0.0,0.0,0.0,0.0,0.494,0.9387128205128208,0.13327132849842713,0.25,1.0,1.0,1.0,1.0,0.0454102564102564,0.11961650877957597,0.0,0.0,0.0,0.0,0.75,0.3110847525727988,0.17253762512579596,-0.598893499308437,0.2765623492982514,0.2765623492982514,0.3751389541014156,0.7648686030428768,0.0,0.0,0.0,0.0,98.0,63204.0206185567,74371.58894799183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864506978,25,652,21,1,1182,1,True,False,False,-0.1752823592432469,0.1004787794348357,-0.5123558484349261,-0.190046303061322,-0.190046303061322,-0.12722994373673902,0.2818411699200789,0.7129919999999998,0.3946960794225834,-0.6229,0.8122,0.9287,0.9332,0.9567,0.3160241031453413,0.08298110278170752,-0.017288315535872508,0.3289052606280876,0.3412823462718422,0.3511189254080381,0.4975340164782545,0.005175,0.03253192286086277,0.0,0.0,0.0,0.0,0.226,0.6053349999999996,0.19660311978334108,0.408,0.467,0.48700000000000004,0.6545000000000001,1.0,0.3894900000000006,0.20407336817426686,0.0,0.3454999999999999,0.513,0.5329999999999999,0.5920000000000001,0.4209877795855073,0.11139208052100437,-0.037744026383328855,0.4257188432164334,0.44284698193246697,0.460784285396235,0.7648686030428768,0.0,0.0,0.0,0.0,7.0,131204.6984924623,397418.84848296654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616303909,0,676,783,6,60686,1,True,False,False,-0.1901136993466496,0.15525607986959178,-0.7957166392092256,-0.17635914896425153,-0.17635914896425153,-0.17635914896425153,0.21068111298652714,-0.004996499999999999,0.07774360474110213,-0.4939,0.0,0.0,0.0,0.4939,0.16118097278951474,0.1902091075759097,-0.7708333333333335,0.225195057119538,0.225195057119538,0.225195057119538,0.4756944444444444,0.006784999999999999,0.04351513079424437,0.0,0.0,0.0,0.0,0.318,0.9917600000000001,0.04566100125025592,0.682,1.0,1.0,1.0,1.0,0.001455,0.014532859146598569,0.0,0.0,0.0,0.0,0.153,0.23111302172075826,0.2157565172336318,-0.8644536652835408,0.2765623492982514,0.2765623492982514,0.2765623492982514,0.6403872752420474,0.0,0.0,0.0,0.0,133.0,2722.532663316583,4985.775654002965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564538442,5965,18376,3399,285,26123,1,False,False,True,-0.21630737899494687,0.12340449501865157,-0.5156507413509062,-0.3073504320680285,-0.19321719955327432,-0.14682983561578888,0.13086138449983675,0.10008265306122444,0.4233973144121101,-0.8136,0.0,0.0,0.463275,0.8742,0.22809782751696803,0.13325047849896046,-0.1335194969058595,0.1350485158132695,0.2236664656919357,0.3389592140449571,0.4930555555555556,0.047964285714285716,0.07832263156575267,0.0,0.0,0.0,0.12625,0.325,0.8642142857142862,0.12683821716396576,0.494,0.7775000000000001,0.858,1.0,1.0,0.08783163265306124,0.11439175700708056,0.0,0.0,0.0,0.17800000000000002,0.41700000000000004,0.25864560252171226,0.1718302060614457,-0.11361416530332512,0.1406309978376974,0.2567154925898309,0.38789676762872455,0.5957186236856626,0.0,0.0,0.0,0.0,0.0,5890.54358974359,21457.64557333036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449255296,0,1012,519,6,9557,1,True,False,False,-0.10470849271107506,0.3290407444181128,-0.3513868850628561,-0.3410214168039538,-0.32564524986271315,-0.03970588383835838,0.6210873146622733,0.14834299999999995,0.2212888502097102,0.0,0.0,0.0,0.3182,0.5859,0.18526386527735986,0.1425480563325467,-0.0868055555555558,0.08290277333901486,0.2537492358245452,0.2569444444444442,0.3654765077119515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259199999999992,0.1054476630762446,0.743,0.813,1.0,1.0,1.0,0.07407999999999992,0.10544766307624444,0.0,0.0,0.0,0.187,0.257,0.1761114893385516,0.16767604492272922,-0.018013180375884952,0.048409405255878335,0.14259491817076064,0.3718281674237802,0.44310741386088615,0.0,0.0,0.0,0.0,0.0,65032.472361809036,90764.73342536118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506030840,1,30,61,2,3986,1,True,False,False,-0.1229587120625196,0.15234329641962693,-0.5543405996450329,-0.22935413911891575,-0.013393845083829792,-0.013393845083829792,0.2355848434925865,-0.0067895,0.13783580443655902,-0.4939,0.0,0.0,0.0,0.7184,0.018583402479043096,0.11004495670057733,-0.33749062404161995,-0.05349661386593208,-0.03614285711752485,0.07215687534061938,0.34470452096808324,0.014739999999999996,0.06831093852091359,0.0,0.0,0.0,0.0,0.348,0.9742899999999998,0.09796248846231208,0.25,1.0,1.0,1.0,1.0,0.01097,0.07249334816131874,0.0,0.0,0.0,0.0,0.75,0.24394704123988425,0.1219789177318364,-0.29538465670278913,0.2287398061920157,0.23481594719856316,0.2698501197134624,0.55309358500347,0.0,0.0,0.0,0.0,4.0,136967.39195979902,796432.7173983371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394624993,0,1,11,0,486,1,True,False,False,-0.306928761592584,0.06532318560494167,-0.4072851909552144,-0.3405210328491776,-0.30258403456549976,-0.2633383331524661,-0.21044436770214192,0.18019150000000014,0.4034999748777955,-0.6103,0.0,0.0,0.6219,0.6579999999999999,0.09900466619108833,0.10184664664994653,-0.07243223379118137,0.04645677232117795,0.1091786543805926,0.1811407207555895,0.22986829286398724,0.03627,0.08658035510118459,0.0,0.0,0.0,0.0,0.247,0.8482999999999997,0.1290082386056823,0.5720000000000001,0.732,0.805,1.0,1.0,0.11543000000000005,0.12007131507365768,0.0,0.0,0.0,0.254,0.268,0.11640714694432296,0.11580126530827155,-0.12552728366882882,0.006272076489821199,0.13646925859923187,0.2423999944400641,0.24344858763746255,0.0,0.0,0.0,0.0,0.0,44186.54271356784,128636.18783374658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302224242,357,229,872,3,2696,1,True,False,False,-0.0959315361134414,0.1843988011209854,-0.5815485996705108,-0.17635914896425153,-0.17635914896425153,-0.04448105436573302,0.5255354200988465,0.03975714285714285,0.28089158530105424,-0.7269,0.0,0.0,0.0,0.7717,0.22221320063033664,0.15820828740911025,-0.5069444444444444,0.225195057119538,0.225195057119538,0.2528534356539548,0.7576219512195121,0.043,0.10229639154993653,0.0,0.0,0.0,0.0,0.474,0.8893657142857142,0.17976032245848303,0.374,0.7559999999999999,1.0,1.0,1.0,0.06762285714285714,0.14240808910439193,0.0,0.0,0.0,0.0,0.626,0.3176910411954087,0.21432103815342635,-0.5076071922544951,0.2765623492982514,0.2765623492982514,0.4338113693957045,0.8533886583679116,0.0,0.0,0.0,0.0,83.0,61856.7471264368,160330.49159085006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55662988,127,1095,1146,107,5419,1,False,False,False,-0.24818647104191485,0.16366528683780787,-0.6112026359143328,-0.36754578062884063,-0.277743258663149,-0.14813698987864798,0.2948929159802305,0.26859000000000016,0.2937400495053698,-0.5719,0.0,0.2607,0.4939,0.8779,0.2288167596586023,0.1624226598350555,-0.5625,0.14951348580877105,0.2320494452125639,0.3168454086464585,0.7809597844112772,0.012445,0.04559904978953562,0.0,0.0,0.0,0.0,0.245,0.8405400000000001,0.1397472175899062,0.397,0.74025,0.8434999999999999,1.0,1.0,0.147015,0.13333768961685902,0.0,0.0,0.1455,0.233,0.504,0.25907644326504803,0.12712946919932394,-0.11404091572826093,0.19093131300403227,0.26196754206768824,0.32889611247691986,0.6074570778809565,0.0,0.0,0.0,0.0,2.0,19610.05025125628,30081.58037331597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830163432,1072,1067,452,0,56646,1,False,False,False,-0.3904448105436573,0.0,-0.3904448105436573,-0.3904448105436573,-0.3904448105436573,-0.3904448105436573,-0.3904448105436573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24305555555555536,0.0,0.24305555555555536,0.24305555555555536,0.24305555555555536,0.24305555555555536,0.24305555555555536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614107883817429,0.0,0.2614107883817429,0.2614107883817429,0.2614107883817429,0.2614107883817429,0.2614107883817429,0.0,0.0,0.0,0.0,0.0,31536021.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35950289,1365,1244,1302,131,4731,1,False,False,False,-0.20217763410735448,0.1917707396770748,-0.6201311257753809,-0.3231763280692018,-0.2258241972126181,-0.13550686421453514,0.5584843492586491,0.2395440217391303,0.3459792717299657,-0.6597,0.0,0.0,0.5370999999999999,0.9231,0.24476644699127675,0.1839161009861551,-0.1875,0.1125902675665404,0.225195057119538,0.3621455081805656,0.7604166666666667,0.012364130434782608,0.0442718010424891,0.0,0.0,0.0,0.0,0.22699999999999998,0.8539619565217391,0.17408202221181054,0.201,0.7462500000000001,0.8915,1.0,1.0,0.13368478260869568,0.17055655789003468,0.0,0.0,0.0,0.24325,0.799,0.3051836248425451,0.21423770473767587,-0.4771784232365145,0.1858629711405048,0.2765623492982514,0.4125596629945322,0.983402489626556,0.0,0.0,0.0,0.0,17.0,119872.63934426231,230072.4052790476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394940873,355,57,628,6,460,1,False,False,False,-0.1991157427586712,0.1756055552129431,-0.6771004942339374,-0.3080724876441516,-0.1804399083133461,-0.1502887811122675,0.5848434925864909,0.1276350253807106,0.3922440633668728,-0.8885,0.0,0.0,0.4404,0.9217,0.2389768244463495,0.18535448248912248,-0.3907893655489809,0.16104960863627893,0.225195057119538,0.3520576131687243,0.8611111111111109,0.04108629441624365,0.08768948966046546,0.0,0.0,0.0,0.0,0.519,0.8597918781725885,0.14966974642500014,0.37,0.762,0.866,1.0,1.0,0.09912690355329948,0.1341405717782498,0.0,0.0,0.0,0.177,0.624,0.2782235701674295,0.21923124153684415,-0.4716459197786999,0.19341677934645785,0.2765623492982514,0.40510302398123055,0.8105605727768284,0.0,0.0,0.0,0.0,34.0,46553.469387755096,225594.40345283138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349819728,640,837,928,2,22302,1,False,False,False,-0.2100035166217258,0.21073384554130725,-0.6771004942339374,-0.34474566444547783,-0.21859430822451453,-0.15321252059308074,0.7100494233937398,0.05009502762430939,0.29096775981698725,-0.7876,0.0,0.0,0.0516,0.847,0.2264276574205433,0.2135424150428919,-0.8541666666666667,0.13541666666666652,0.225195057119538,0.32401051433163697,0.8958333333333333,0.045696132596685084,0.11972909901785254,0.0,0.0,0.0,0.0,0.815,0.8681436464088399,0.1986214750780626,0.182,0.733,1.0,1.0,1.0,0.08616022099447514,0.16244876719875515,0.0,0.0,0.0,0.11,0.737,0.27066451500463856,0.2271448942234883,-0.7123098201936376,0.18118742555261846,0.2765623492982514,0.3784611463004828,0.983402489626556,0.0,0.0,0.0,0.0,29.0,14514.6,47645.29774356892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199919103,3837,120,200,0,4582,1,True,False,False,-0.16986992273599194,0.18975229707695546,-0.5156507413509062,-0.2999110423993324,-0.17635914896425153,-0.08462009757599198,0.7100494233937398,0.010397590361445778,0.4173029061836379,-0.91,-0.237025,0.0,0.2817500000000001,0.9563,0.1949141087764681,0.19223403938954628,-0.5381944444444444,0.12156683245044847,0.225195057119538,0.2760497026589528,0.7256944444444444,0.07885542168674699,0.125021901841734,0.0,0.0,0.0,0.145,0.479,0.8296144578313251,0.17639273202407288,0.426,0.7082499999999999,0.847,1.0,1.0,0.09155421686746992,0.1405127625401186,0.0,0.0,0.0,0.1505,0.563,0.2457506415236911,0.2431435055702121,-0.6542185338865837,0.12443788983242725,0.2765623492982514,0.37800442987165006,0.8229598893499309,0.0,0.0,0.0,0.0,19.0,323927.96363636357,834232.8545153172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264121073,12,8984,82,133,3090,1,True,False,False,-0.2358388123583401,0.1394527349780529,-0.5842176476584332,-0.3291986419861334,-0.2548559209384993,-0.15071898766375347,0.3311367380560131,0.07595707070707074,0.3482311543769241,-0.8979,0.0,0.0,0.3182,0.836,0.11811510696570257,0.18104905538075228,-0.35467840781367843,-0.007384865036297983,0.13530110300579454,0.255674544961777,0.5781298033436364,0.05518181818181818,0.0927572962786276,0.0,0.0,0.0,0.11725,0.456,0.8583585858585855,0.14469964586944,0.41700000000000004,0.76225,0.8759999999999999,1.0,1.0,0.08645959595959596,0.1132289172399361,0.0,0.0,0.0,0.16125,0.42700000000000005,0.1372130839142015,0.1849243380006465,-0.8367911479944675,0.03352307435805413,0.15383577265266524,0.26227769826421554,0.5474055671050182,0.0,0.0,0.0,0.0,0.0,62695.11167512691,86167.48804430649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976414213,18,28,20,0,9,1,True,True,False,-0.2700246608404252,0.08912245245968589,-0.39956691557080015,-0.3079476459880033,-0.29069220436016696,-0.24198375984185375,-0.12505223152603695,0.24795,0.4042249373801671,-0.6103,0.18465,0.339,0.466925,0.6579999999999999,0.12487513353007552,0.13094423635921665,-0.07200428705970552,0.04408399642884886,0.119233587879241,0.19332261378268892,0.3381067248492113,0.029375,0.08308504678941935,0.0,0.0,0.0,0.0,0.235,0.828375,0.10046454598513847,0.6970000000000001,0.75675,0.821,0.88175,1.0,0.14225,0.11287635460348384,0.0,0.05775,0.1555,0.20125,0.303,0.12326809014334295,0.14535592245030612,-0.12552728366882882,0.013495236089249796,0.169953537195509,0.23411428301558995,0.28751427103058397,0.0,0.0,0.0,0.0,0.0,1684133.0,4107823.347414332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282398730,0,0,0,0,648,1,True,True,False,0.07703019378883724,0.221394971309024,-0.17635914896425153,-0.1671300027050957,0.12526665305294316,0.28500823723229,0.4431630971993408,0.07440749999999997,0.3865646498794631,-0.5106,0.0,0.0,0.3818,0.7783,0.10901004269488702,0.2012511188856009,-0.22513148627955212,-0.05555555555555558,0.0919391234454372,0.2361111111111112,0.5566636619448293,0.08374999999999998,0.1656258345954125,0.0,0.0,0.0,0.0,0.452,0.7535999999999996,0.2301760741815449,0.37,0.602,0.698,1.0,1.0,0.16264999999999982,0.2300649624229499,0.0,0.0,0.0,0.39399999999999996,0.63,0.2707261292729298,0.2869107294492517,-0.33662670842400444,0.2752420470262795,0.31396957123098196,0.4792667503290973,0.7275279643173267,0.0,0.0,0.0,0.0,29.0,33182.32663316583,423868.90748486243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413000943,12,321,300,13,1975,1,True,False,False,-0.2238848273227223,0.14454473854528374,-0.5822660805399871,-0.3086372767530495,-0.22569749281946014,-0.149863380559288,0.3681016496050205,0.18574149999999995,0.3388196901597513,-0.6249,0.0,0.0,0.4404,0.9679,0.23174495170708995,0.17802771709808293,-0.4131944444444444,0.1468515550367107,0.2535609917918933,0.3437727397578886,0.6014100932994062,0.03153000000000001,0.07118980998166907,0.0,0.0,0.0,0.0,0.33899999999999997,0.8502449999999996,0.14749446791431406,0.39,0.75725,0.8474999999999999,1.0,1.0,0.11823499999999998,0.13819227656243144,0.0,0.0,0.0985,0.2175,0.61,0.28014085767947633,0.19285633553562664,-0.6337521399762065,0.1859909762169724,0.3044011085444649,0.3820835238162053,0.7360775923181717,0.0,0.0,0.0,0.0,4.0,162432.56281407035,246820.0090986794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
